County,City,Model Year,Make,Model,Electric Range,Legislative District,Electric Utility,Electric Vehicle Type_Battery Electric Vehicle (BEV),Electric Vehicle Type_Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle (CAFV) Eligibility_Clean Alternative Fuel Vehicle Eligible,Clean Alternative Fuel Vehicle (CAFV) Eligibility_Eligibility unknown as battery range has not been researched,Clean Alternative Fuel Vehicle (CAFV) Eligibility_Not eligible due to low battery range,Cluster
46,825,0.5,42,124,0.0178041543026706,0.3333333333333333,37,False,True,False,False,True,0
116,659,0.8571428571428612,13,167,0.0,0.9791666666666666,75,True,False,False,True,False,0
46,825,0.75,9,120,0.0949554896142433,0.3333333333333333,37,False,True,True,False,False,0
116,715,0.8571428571428612,40,110,0.0,0.8749999999999999,58,True,False,False,True,False,0
116,389,0.8571428571428612,13,66,0.0,0.6666666666666666,75,True,False,False,True,False,0
116,374,0.7857142857142918,40,107,0.0,0.8333333333333333,75,True,False,False,True,False,0
229,579,0.7857142857142918,5,0,0.0652818991097922,0.4375,74,False,True,False,False,True,0
211,478,0.8928571428571388,13,111,0.0,0.7708333333333333,74,True,False,False,True,False,0
116,389,0.8571428571428612,40,107,0.0,0.6666666666666666,75,True,False,False,True,False,0
246,58,0.7142857142857082,8,175,0.1572700296735905,0.8124999999999999,76,False,True,True,False,False,0
116,554,0.9285714285714306,5,99,0.0,0.6666666666666666,75,True,False,False,True,False,0
116,662,0.75,9,120,0.0949554896142433,0.2083333333333333,75,False,True,True,False,False,0
116,715,0.6785714285714306,40,107,0.6379821958456974,0.7291666666666666,58,True,False,True,False,False,1
211,411,0.8928571428571388,40,110,0.0,0.8958333333333333,74,True,False,False,True,False,0
116,726,0.6785714285714306,42,125,0.0741839762611276,0.6458333333333333,58,False,True,False,False,True,0
246,58,0.75,45,183,0.0534124629080118,0.8124999999999999,76,False,True,False,False,True,0
199,448,0.7857142857142918,2,131,0.0534124629080118,0.8124999999999999,26,False,True,False,False,True,0
176,779,0.9285714285714306,5,88,0.0,0.5416666666666666,19,True,False,False,True,False,0
116,217,0.7857142857142918,40,107,0.0,0.9166666666666666,75,True,False,False,True,False,0
116,659,0.8571428571428612,5,88,0.0,0.9166666666666666,75,True,False,False,True,False,0
176,779,0.6785714285714306,42,125,0.0741839762611276,0.5416666666666666,19,False,True,False,False,True,0
116,715,0.8571428571428612,28,54,0.0,0.7499999999999999,58,True,False,False,True,False,0
116,715,0.8928571428571388,17,101,0.0,0.6874999999999999,58,True,False,False,True,False,0
116,395,0.5714285714285694,40,108,0.6172106824925816,0.9166666666666666,75,True,False,True,False,False,1
116,715,0.75,20,113,0.0771513353115727,0.7499999999999999,58,False,True,False,False,True,0
116,11,0.9285714285714306,40,107,0.0,0.6041666666666666,75,True,False,False,True,False,0
116,715,0.9285714285714306,40,110,0.0,0.6874999999999999,58,True,False,False,True,False,0
116,395,0.7142857142857082,32,102,0.4451038575667655,0.0,75,True,False,True,False,False,1
108,565,0.8571428571428612,40,110,0.0,0.1874999999999999,74,True,False,False,True,False,0
116,374,0.7142857142857082,40,107,0.6528189910979229,0.0833333333333333,75,True,False,True,False,False,1
116,659,0.8928571428571388,8,57,0.0,0.9791666666666666,75,True,False,False,True,False,0
116,389,0.75,40,110,0.8635014836795253,0.9583333333333331,75,True,False,True,False,False,1
116,715,0.6785714285714306,8,175,0.1572700296735905,0.6874999999999999,58,False,True,True,False,False,0
223,204,0.6785714285714306,16,35,0.1394658753709199,0.1249999999999999,63,False,True,True,False,False,0
116,715,0.8571428571428612,13,111,0.0,0.7499999999999999,58,True,False,False,True,False,0
116,57,0.8571428571428612,36,49,0.0,0.8333333333333333,75,True,False,False,True,False,0
116,659,0.8928571428571388,7,103,0.0,0.0833333333333333,75,True,False,False,True,False,0
116,36,0.5,8,175,0.1127596439169139,0.6041666666666666,75,False,True,True,False,False,0
116,36,0.7142857142857082,40,107,0.6528189910979229,0.6041666666666666,75,True,False,True,False,False,1
116,543,0.4642857142857082,42,124,0.0178041543026706,0.8333333333333333,75,False,True,False,False,True,0
88,0,0.8928571428571388,7,103,0.0,0.375,41,True,False,False,True,False,0
118,776,0.8214285714285694,44,93,0.0,0.4583333333333333,74,True,False,False,True,False,0
116,494,0.8928571428571388,45,182,0.1038575667655786,0.8333333333333333,75,False,True,True,False,False,0
116,471,0.7857142857142918,40,110,0.0,0.0833333333333333,75,True,False,False,True,False,0
199,292,0.8928571428571388,40,43,0.0,0.8124999999999999,26,True,False,False,True,False,0
46,825,0.7857142857142918,40,107,0.0,1.0,37,True,False,False,True,False,0
246,58,0.5,32,102,0.2225519287833827,0.8541666666666666,76,True,False,True,False,False,0
211,77,0.8214285714285694,13,111,0.0,0.8958333333333333,74,True,False,False,True,False,0
46,92,0.8571428571428612,5,180,0.0890207715133531,0.3333333333333333,37,False,True,True,False,False,0
116,395,0.9642857142857082,5,180,0.1127596439169139,0.9791666666666666,75,False,True,True,False,False,0
46,825,0.8214285714285694,20,60,0.0,0.3333333333333333,37,True,False,False,True,False,0
46,825,0.8571428571428612,40,110,0.0,0.3333333333333333,37,True,False,False,True,False,0
116,471,0.8928571428571388,32,17,0.0,0.0833333333333333,75,True,False,False,True,False,0
176,779,0.5,40,108,0.6172106824925816,0.5833333333333333,19,True,False,True,False,False,1
116,715,0.8571428571428612,8,25,0.0,0.7499999999999999,58,True,False,False,True,False,0
211,737,0.8214285714285694,40,107,0.0,0.8958333333333333,74,True,False,False,True,False,0
214,434,0.8571428571428612,9,120,0.0949554896142433,0.0625,2,False,True,True,False,False,0
46,825,0.75,8,25,0.7685459940652819,0.3333333333333333,37,True,False,True,False,False,1
176,648,0.8928571428571388,40,107,0.0,0.4999999999999999,75,True,False,False,True,False,0
116,662,0.8214285714285694,8,25,0.0,0.0833333333333333,75,True,False,False,True,False,0
118,576,0.8571428571428612,40,110,0.0,0.5208333333333333,74,True,False,False,True,False,0
211,224,0.75,32,102,0.4421364985163205,0.4166666666666667,74,True,False,True,False,False,1
176,747,0.8571428571428612,44,93,0.0,0.5833333333333333,19,True,False,False,True,False,0
211,737,0.8928571428571388,40,110,0.0,0.8958333333333333,74,True,False,False,True,False,0
118,730,0.6428571428571388,9,120,0.0979228486646884,0.4583333333333333,74,False,True,True,False,False,0
246,470,0.8928571428571388,8,22,0.0,0.8541666666666666,76,True,False,False,True,False,0
116,57,0.8928571428571388,40,110,0.0,0.8333333333333333,75,True,False,False,True,False,0
211,478,0.5714285714285694,32,102,0.2492581602373887,0.8958333333333333,74,True,False,True,False,False,0
116,696,0.9642857142857082,40,110,0.0,0.9166666666666666,75,True,False,False,True,False,0
176,223,0.75,40,107,0.9554896142433236,0.6249999999999999,75,True,False,True,False,False,1
116,543,0.8214285714285694,20,60,0.0,0.8333333333333333,75,True,False,False,True,False,0
116,57,0.8571428571428612,5,88,0.0,0.9791666666666666,75,True,False,False,True,False,0
214,750,0.75,13,71,0.0771513353115727,0.1041666666666666,2,False,True,False,False,True,0
176,412,0.7142857142857082,40,109,0.8575667655786351,0.6249999999999999,75,True,False,True,False,False,1
176,747,0.5357142857142918,32,102,0.2492581602373887,0.5833333333333333,15,True,False,True,False,False,0
211,737,0.8214285714285694,2,46,0.0,0.8958333333333333,74,True,False,False,True,False,0
118,632,0.8928571428571388,42,140,0.1246290801186943,0.7083333333333333,74,False,True,True,False,False,0
116,882,0.4642857142857082,40,108,0.7863501483679526,0.9166666666666666,75,True,False,True,False,False,1
246,58,0.75,40,107,0.913946587537092,0.8124999999999999,76,True,False,True,False,False,1
116,57,0.8571428571428612,8,25,0.0,0.9791666666666666,75,True,False,False,True,False,0
45,721,0.8928571428571388,40,107,0.0,0.4791666666666667,35,True,False,False,True,False,0
211,501,0.8571428571428612,36,135,0.0,0.8958333333333333,74,True,False,False,True,False,0
116,882,0.7142857142857082,40,107,0.6528189910979229,0.9166666666666666,75,True,False,True,False,False,1
108,419,0.8571428571428612,44,93,0.0,0.1874999999999999,74,True,False,False,True,False,0
116,77,0.8928571428571388,7,103,0.0,0.0,75,True,False,False,True,False,0
116,659,0.9285714285714306,17,97,0.0,0.9791666666666666,75,True,False,False,True,False,0
116,715,0.7857142857142918,45,183,0.0534124629080118,0.6874999999999999,58,False,True,False,False,True,0
238,840,0.9285714285714306,42,140,0.1246290801186943,0.3125,66,False,True,True,False,False,0
46,825,0.6428571428571388,40,109,0.5934718100890208,0.3333333333333333,37,True,False,True,False,False,1
116,715,0.8214285714285694,8,25,0.0,0.6874999999999999,58,True,False,False,True,False,0
116,659,0.6785714285714306,16,35,0.1394658753709199,0.9166666666666666,75,False,True,True,False,False,0
176,772,0.8928571428571388,8,22,0.0,0.6249999999999999,75,True,False,False,True,False,0
223,359,0.8571428571428612,42,140,0.1246290801186943,0.1249999999999999,0,False,True,True,False,False,0
211,77,0.8571428571428612,40,110,0.0,0.0,74,True,False,False,True,False,0
211,77,0.8571428571428612,40,107,0.0,0.0,74,True,False,False,True,False,0
116,715,0.6428571428571388,42,125,0.0741839762611276,0.7499999999999999,58,False,True,False,False,True,0
116,715,0.9285714285714306,40,107,0.0,0.8749999999999999,58,True,False,False,True,False,0
45,721,0.9285714285714306,25,15,0.0,0.4791666666666667,35,True,False,False,True,False,0
211,737,0.4642857142857082,42,124,0.0178041543026706,0.7916666666666666,74,False,True,False,False,True,0
116,387,0.8571428571428612,42,140,0.1246290801186943,0.9375,75,False,True,True,False,False,0
214,750,0.8571428571428612,40,108,0.0,0.1041666666666666,62,True,False,False,True,False,0
116,179,0.6785714285714306,8,175,0.1572700296735905,0.9583333333333331,75,False,True,True,False,False,0
211,527,0.8571428571428612,40,110,0.0,0.4166666666666667,74,True,False,False,True,False,0
110,633,0.6428571428571388,40,109,0.5934718100890208,0.4791666666666667,49,True,False,True,False,False,1
116,659,0.6785714285714306,2,10,0.0474777448071216,0.9791666666666666,75,False,True,False,False,True,0
116,882,0.8571428571428612,44,93,0.0,0.9166666666666666,75,True,False,False,True,False,0
116,715,0.9642857142857082,40,110,0.0,0.9375,75,True,False,False,True,False,0
211,478,0.8928571428571388,2,131,0.0682492581602373,0.7916666666666666,74,False,True,False,False,True,0
45,721,0.5,32,102,0.2225519287833827,0.4791666666666667,35,True,False,True,False,False,0
176,779,0.8928571428571388,40,110,0.0,0.5416666666666666,19,True,False,False,True,False,0
246,58,0.8928571428571388,9,120,0.0949554896142433,0.8541666666666666,76,False,True,True,False,False,0
116,715,0.8214285714285694,13,111,0.0,0.7499999999999999,58,True,False,False,True,False,0
116,662,0.8571428571428612,40,110,0.0,0.8333333333333333,75,True,False,False,True,False,0
238,840,0.4642857142857082,8,175,0.1038575667655786,0.3125,66,False,True,True,False,False,0
211,224,0.7857142857142918,44,93,0.0,0.6458333333333333,74,True,False,False,True,False,0
176,779,0.6785714285714306,8,175,0.1572700296735905,0.4999999999999999,19,False,True,True,False,False,0
116,715,0.9642857142857082,42,27,0.0,0.7291666666666666,58,True,False,False,True,False,0
116,494,0.7857142857142918,2,131,0.0534124629080118,0.8333333333333333,75,False,True,False,False,True,0
211,29,0.8571428571428612,20,60,0.0,0.1874999999999999,31,True,False,False,True,False,0
46,667,0.6785714285714306,16,35,0.1394658753709199,0.3541666666666667,37,False,True,True,False,False,0
211,737,0.8928571428571388,20,60,0.0,0.8958333333333333,74,True,False,False,True,False,0
211,501,0.8928571428571388,7,103,0.0,0.8958333333333333,74,True,False,False,True,False,0
229,889,0.75,40,107,0.9554896142433236,0.3958333333333333,74,True,False,True,False,False,1
176,417,0.8214285714285694,40,110,0.0,0.5624999999999999,19,True,False,False,True,False,0
116,715,0.9642857142857082,40,110,0.0,0.6874999999999999,58,True,False,False,True,False,0
116,715,0.9285714285714306,40,110,0.0,0.7499999999999999,58,True,False,False,True,False,0
176,762,0.8571428571428612,40,107,0.0,0.5624999999999999,52,True,False,False,True,False,0
119,150,0.8571428571428612,40,110,0.0,0.2499999999999999,74,True,False,False,True,False,0
176,285,0.9285714285714306,36,134,0.0,0.5208333333333333,19,True,False,False,True,False,0
211,250,0.7857142857142918,40,108,0.0,0.4166666666666667,74,True,False,False,True,False,0
116,179,0.75,24,19,0.0623145400593471,0.9583333333333331,75,False,True,False,False,True,0
116,57,0.8214285714285694,32,102,0.0,0.9791666666666666,75,True,False,False,True,False,0
171,777,0.9285714285714306,19,176,0.0,0.375,48,True,False,False,True,False,0
176,417,0.8928571428571388,20,113,0.0979228486646884,0.5624999999999999,75,False,True,True,False,False,0
176,648,0.6785714285714306,40,107,0.6379821958456974,0.4999999999999999,75,True,False,True,False,False,1
126,131,0.9285714285714306,40,109,0.0,0.3958333333333333,20,True,False,False,True,False,0
116,715,0.7142857142857082,32,102,0.4451038575667655,0.7291666666666666,58,True,False,True,False,False,1
118,82,0.8571428571428612,20,162,0.1008902077151335,0.7083333333333333,74,False,True,True,False,False,0
176,305,0.6785714285714306,40,107,0.6379821958456974,0.5208333333333333,19,True,False,True,False,False,1
209,78,0.8214285714285694,20,113,0.0,0.8124999999999999,74,True,False,False,True,False,0
116,387,0.8571428571428612,40,107,0.0,0.9375,75,True,False,False,True,False,0
118,39,0.9642857142857082,17,98,0.0,0.4583333333333333,74,True,False,False,True,False,0
116,659,0.9285714285714306,8,57,0.0,0.9791666666666666,75,True,False,False,True,False,0
116,715,0.8571428571428612,40,110,0.0,0.8749999999999999,58,True,False,False,True,False,0
116,738,0.8571428571428612,28,56,0.0,0.0833333333333333,75,True,False,False,True,False,0
116,494,0.6785714285714306,40,107,0.6379821958456974,0.8333333333333333,75,True,False,True,False,False,1
116,715,0.9285714285714306,17,97,0.0,0.9375,58,True,False,False,True,False,0
116,715,0.8571428571428612,2,129,0.0,0.8749999999999999,58,True,False,False,True,False,0
116,715,0.5714285714285694,5,87,0.2136498516320474,0.7499999999999999,58,False,True,True,False,False,0
116,395,0.8214285714285694,2,47,0.0,0.9791666666666666,75,True,False,False,True,False,0
116,726,0.8571428571428612,40,107,0.0,0.6458333333333333,58,True,False,False,True,False,0
116,715,0.8928571428571388,13,66,0.0,0.9375,58,True,False,False,True,False,0
116,715,0.6785714285714306,40,107,0.6379821958456974,0.6874999999999999,58,True,False,True,False,False,1
116,374,0.8571428571428612,40,107,0.0,0.0833333333333333,75,True,False,False,True,False,0
116,696,0.8928571428571388,5,99,0.0,0.8333333333333333,75,True,False,False,True,False,0
116,389,0.9285714285714306,19,178,0.0623145400593471,0.9583333333333331,75,False,True,False,False,True,0
116,715,0.7857142857142918,44,93,0.0,0.9375,58,True,False,False,True,False,0
214,323,0.8214285714285694,40,110,0.0,0.0625,2,True,False,False,True,False,0
229,402,0.5357142857142918,8,160,0.2433234421364985,0.4375,74,True,False,True,False,False,0
116,494,0.5,40,108,0.6172106824925816,0.8333333333333333,75,True,False,True,False,False,1
211,250,0.8571428571428612,36,49,0.0,0.7708333333333333,74,True,False,False,True,False,0
211,77,0.8928571428571388,20,162,0.1008902077151335,0.0,74,False,True,True,False,False,0
116,387,0.8571428571428612,40,110,0.0,0.9375,75,True,False,False,True,False,0
211,458,0.8571428571428612,40,110,0.0,0.0,74,True,False,False,True,False,0
116,389,0.8571428571428612,40,110,0.0,0.9583333333333331,75,True,False,False,True,False,0
116,395,0.8928571428571388,40,110,0.0,0.9166666666666666,75,True,False,False,True,False,0
211,478,0.9285714285714306,40,110,0.0,0.7708333333333333,63,True,False,False,True,False,0
116,101,0.9285714285714306,17,95,0.0,0.6874999999999999,75,True,False,False,True,False,0
116,715,0.9285714285714306,29,38,0.0,0.8749999999999999,58,True,False,False,True,False,0
116,882,0.6428571428571388,40,109,0.5934718100890208,0.9166666666666666,75,True,False,True,False,False,1
236,124,0.6071428571428612,40,108,0.6231454005934718,0.375,47,True,False,True,False,False,1
116,662,0.9285714285714306,16,126,0.0,0.2083333333333333,75,True,False,False,True,False,0
46,825,0.9642857142857082,5,180,0.1127596439169139,0.3333333333333333,37,False,True,True,False,False,0
211,250,0.9642857142857082,20,61,0.0,0.8958333333333333,74,True,False,False,True,False,0
249,774,0.8214285714285694,40,110,0.0,0.2916666666666667,27,True,False,False,True,False,0
214,750,0.5,8,175,0.1127596439169139,0.0416666666666666,2,False,True,True,False,False,0
116,714,0.9285714285714306,30,119,0.1127596439169139,0.6666666666666666,75,False,True,True,False,False,0
46,45,0.7857142857142918,45,183,0.0534124629080118,0.3541666666666667,37,False,True,False,False,True,0
116,494,0.6428571428571388,8,25,0.7062314540059348,0.8333333333333333,75,True,False,True,False,False,1
116,471,0.9642857142857082,40,110,0.0,0.0833333333333333,75,True,False,False,True,False,0
211,77,0.8928571428571388,30,119,0.1127596439169139,0.0,74,False,True,True,False,False,0
214,750,0.8214285714285694,13,58,0.1127596439169139,0.0416666666666666,62,False,True,True,False,False,0
116,715,0.75,40,107,0.9554896142433236,0.7291666666666666,58,True,False,True,False,False,1
46,825,0.8928571428571388,27,42,0.0771513353115727,1.0,37,False,True,False,False,True,0
229,579,0.7142857142857082,40,107,0.6528189910979229,0.4375,74,True,False,True,False,False,1
246,58,0.9285714285714306,32,102,0.0,0.8541666666666666,76,True,False,False,True,False,0
211,224,0.8928571428571388,40,110,0.0,0.4166666666666667,74,True,False,False,True,False,0
46,851,0.8571428571428612,20,162,0.1008902077151335,0.3541666666666667,29,False,True,True,False,False,0
116,696,0.8571428571428612,40,108,0.0,0.9166666666666666,75,True,False,False,True,False,0
